author_openalex_id,topic,period_a_from,period_a_to,period_b_from,period_b_to,pubs_a,pubs_b,cites_a,cites_b,label
A5025299860,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,7,Emerging
A5025299860,Laser-Matter Interactions and Applications,1970,2014,2015,2026,0,1,0,16,Emerging
A5025299860,Luminescence and Fluorescent Materials,1970,2014,2015,2026,0,1,0,3,Emerging
A5025299860,Molecular Junctions and Nanostructures,1970,2014,2015,2026,0,1,0,5,Emerging
A5025299860,Nonlinear Optical Materials Research,1970,2014,2015,2026,0,1,0,5,Emerging
A5025299860,Organic Chemistry Cycloaddition Reactions,1970,2014,2015,2026,0,2,0,7,Emerging
A5025299860,Organic Electronics and Photovoltaics,1970,2014,2015,2026,0,1,0,5,Emerging
A5025299860,Oxidative Organic Chemistry Reactions,1970,2014,2015,2026,0,1,0,3,Emerging
A5025299860,Photochemistry and Electron Transfer Studies,1970,2014,2015,2026,0,3,0,32,Emerging
A5025299860,Photochromic and Fluorescence Chemistry,1970,2014,2015,2026,0,5,0,24,Emerging
A5025299860,Photoreceptor and optogenetics research,1970,2014,2015,2026,0,3,0,27,Emerging
A5025299860,Radical Photochemical Reactions,1970,2014,2015,2026,0,3,0,8,Emerging
A5025299860,Spectroscopy and Quantum Chemical Studies,1970,2014,2015,2026,0,3,0,34,Emerging
A5025299860,Sulfur-Based Synthesis Techniques,1970,2014,2015,2026,0,1,0,1,Emerging
A5025299860,Surfactants and Colloidal Systems,1970,2014,2015,2026,0,1,0,7,Emerging
A5025299860,Synthesis and Properties of Aromatic Compounds,1970,2014,2015,2026,0,2,0,16,Emerging
A5025299860,X-ray Diffraction in Crystallography,1970,2014,2015,2026,0,5,0,0,Emerging
A5025314717,2D Materials and Applications,1970,2014,2015,2026,0,1,0,894,Emerging
A5025314717,Perovskite Materials and Applications,1970,2014,2015,2026,0,1,0,894,Emerging
A5025314717,Quantum Dots Synthesis And Properties,1970,2014,2015,2026,0,1,0,894,Emerging
A5025335035,Air Quality and Health Impacts,1970,2014,2015,2026,0,1,0,29,Emerging
A5025335035,Air Quality Monitoring and Forecasting,1970,2014,2015,2026,0,1,0,29,Emerging
A5025335035,Solar Radiation and Photovoltaics,1970,2014,2015,2026,0,1,0,29,Emerging
A5025341478,Advanced Photocatalysis Techniques,1970,2014,2015,2026,1,0,1,0,Declining
A5025341478,TiO2 Photocatalysis and Solar Cells,1970,2014,2015,2026,1,0,1,0,Declining
A5025341478,ZnO doping and properties,1970,2014,2015,2026,1,0,1,0,Declining
A5025360252,Geological and Geophysical Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5025360252,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5025360252,Paleontology and Stratigraphy of Fossils,1970,2014,2015,2026,0,1,0,0,Emerging
A5025367848,Image and Signal Denoising Methods,1970,2014,2015,2026,0,1,0,1,Emerging
A5025367848,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,4,0,1,Emerging
A5025367848,Seismic Waves and Analysis,1970,2014,2015,2026,0,4,0,1,Emerging
A5025367848,Seismology and Earthquake Studies,1970,2014,2015,2026,0,3,0,0,Emerging
A5025372535,earthquake and tectonic studies,1970,2014,2015,2026,0,2,0,8,Emerging
A5025372535,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,0,Emerging
A5025372535,Geological and Geochemical Analysis,1970,2014,2015,2026,0,2,0,8,Emerging
A5025372535,High-pressure geophysics and materials,1970,2014,2015,2026,0,1,0,8,Emerging
A5025372716,Fuel Cells and Related Materials,1970,2014,2015,2026,0,1,0,5,Emerging
A5025372716,Membrane Separation Technologies,1970,2014,2015,2026,0,1,0,5,Emerging
A5025372716,Membrane-based Ion Separation Techniques,1970,2014,2015,2026,0,1,0,5,Emerging
A5025385863,Copper-based nanomaterials and applications,1970,2014,2015,2026,0,1,0,22,Emerging
A5025385863,Electronic and Structural Properties of Oxides,1970,2014,2015,2026,0,1,0,22,Emerging
A5025385863,ZnO doping and properties,1970,2014,2015,2026,0,1,0,22,Emerging
A5025389039,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,11,Emerging
A5025389039,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,11,Emerging
A5025389039,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,1,0,11,Emerging
A5025396804,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,3,Emerging
A5025396804,Oil and Gas Production Techniques,1970,2014,2015,2026,0,1,0,3,Emerging
A5025396804,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,3,Emerging
A5025420502,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,8,Emerging
A5025420502,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,1,0,8,Emerging
A5025420502,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,1,0,8,Emerging
A5025436806,Geochemistry and Geologic Mapping,1970,2014,2015,2026,1,0,2,0,Declining
A5025436806,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,2,0,2,0,Declining
A5025436806,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,2,0,2,0,Declining
A5025436806,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,1,0,0,0,Declining
A5025439932,Geological and Geochemical Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5025439932,Geological Formations and Processes Exploration,1970,2014,2015,2026,0,1,0,0,Emerging
A5025439932,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,1,0,0,Emerging
A5025448389,Geological and Geophysical Studies Worldwide,1970,2014,2015,2026,0,1,0,2,Emerging
A5025448389,Geological and Tectonic Studies in Latin America,1970,2014,2015,2026,0,1,0,2,Emerging
A5025452565,earthquake and tectonic studies,1970,2014,2015,2026,0,1,0,12,Emerging
A5025452565,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,12,Emerging
A5025452565,Geological and Geochemical Analysis,1970,2014,2015,2026,0,1,0,12,Emerging
A5025461625,Advanced Photocatalysis Techniques,1970,2014,2015,2026,0,1,0,27,Emerging
A5025461625,Ammonia Synthesis and Nitrogen Reduction,1970,2014,2015,2026,0,1,0,27,Emerging
A5025461625,Caching and Content Delivery,1970,2014,2015,2026,0,1,0,27,Emerging
A5025468527,Drilling and Well Engineering,1970,2014,2015,2026,0,1,0,37,Emerging
A5025468527,Oil and Gas Production Techniques,1970,2014,2015,2026,0,1,0,37,Emerging
A5025468527,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,1,0,37,Emerging
A5025475552,Anesthesia and Pain Management,1970,2014,2015,2026,1,0,112,0,Declining
A5025475552,Anesthesia and Sedative Agents,1970,2014,2015,2026,1,0,112,0,Declining
A5025475552,Intraoperative Neuromonitoring and Anesthetic Effects,1970,2014,2015,2026,1,0,112,0,Declining
A5025507725,earthquake and tectonic studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5025507725,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,0,Emerging
A5025507725,Geological and Geochemical Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5025507829,earthquake and tectonic studies,1970,2014,2015,2026,0,2,0,8,Emerging
A5025507829,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,0,Emerging
A5025507829,Geological and Geochemical Analysis,1970,2014,2015,2026,0,2,0,8,Emerging
A5025507829,High-pressure geophysics and materials,1970,2014,2015,2026,0,1,0,8,Emerging
A5025511346,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,1,0,2,Emerging
A5025511346,Isotope Analysis in Ecology,1970,2014,2015,2026,0,1,0,2,Emerging
A5025511346,Marine Biology and Ecology Research,1970,2014,2015,2026,0,1,0,2,Emerging
A5025522999,Endodontics and Root Canal Treatments,1970,2014,2015,2026,1,0,1,0,Declining
A5025522999,Periodontal Regeneration and Treatments,1970,2014,2015,2026,1,0,1,0,Declining
A5025525862,Drilling and Well Engineering,1970,2014,2015,2026,0,2,0,15,Emerging
A5025525862,earthquake and tectonic studies,1970,2014,2015,2026,0,2,0,31,Emerging
A5025525862,Earthquake Detection and Analysis,1970,2014,2015,2026,0,1,0,10,Emerging
A5025525862,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,3,Emerging
A5025525862,Geological and Geophysical Studies,1970,2014,2015,2026,0,5,0,26,Emerging
A5025525862,Geological Modeling and Analysis,1970,2014,2015,2026,0,2,0,0,Emerging
A5025525862,Geophysical and Geoelectrical Methods,1970,2014,2015,2026,0,9,0,29,Emerging
A5025525862,Geophysical Methods and Applications,1970,2014,2015,2026,0,3,0,16,Emerging
A5025525862,Geophysics and Gravity Measurements,1970,2014,2015,2026,0,1,0,3,Emerging
A5025525862,Geothermal Energy Systems and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5025525862,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,2,0,15,Emerging
A5025525862,Mining Techniques and Economics,1970,2014,2015,2026,0,1,0,5,Emerging
A5025525862,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,3,0,15,Emerging
A5025525862,Seismic Performance and Analysis,1970,2014,2015,2026,0,2,0,31,Emerging
A5025525862,Seismic Waves and Analysis,1970,2014,2015,2026,0,5,0,36,Emerging
A5025552222,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,21,Emerging
A5025552222,Geophysical and Geoelectrical Methods,1970,2014,2015,2026,0,1,0,21,Emerging
A5025552222,Graphene and Nanomaterials Applications,1970,2014,2015,2026,0,1,0,27,Emerging
A5025552222,Graphene research and applications,1970,2014,2015,2026,0,1,0,27,Emerging
A5025552222,Nanopore and Nanochannel Transport Studies,1970,2014,2015,2026,0,1,0,21,Emerging
A5025552222,Polymer Nanocomposite Synthesis and Irradiation,1970,2014,2015,2026,0,1,0,27,Emerging
A5025559057,Mineral Processing and Grinding,1970,2014,2015,2026,0,1,0,5,Emerging
A5025559057,Soil and Unsaturated Flow,1970,2014,2015,2026,0,1,0,5,Emerging
A5025559057,Soil Geostatistics and Mapping,1970,2014,2015,2026,0,1,0,5,Emerging
A5025562527,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,1,0,0,0,Declining
A5025580598,Geotechnical Engineering and Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5025580598,Rock Mechanics and Modeling,1970,2014,2015,2026,0,1,0,0,Emerging
A5025580598,Tunneling and Rock Mechanics,1970,2014,2015,2026,0,1,0,0,Emerging
A5025584321,Plant Growth and Agriculture Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5025603309,Dam Engineering and Safety,1970,2014,2015,2026,0,1,0,0,Emerging
A5025603309,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,8,Emerging
A5025603309,Flood Risk Assessment and Management,1970,2014,2015,2026,0,3,0,39,Emerging
A5025603309,Geophysical and Geoelectrical Methods,1970,2014,2015,2026,0,1,0,8,Emerging
A5025603309,Groundwater and Watershed Analysis,1970,2014,2015,2026,0,3,0,39,Emerging
A5025603309,Groundwater flow and contamination studies,1970,2014,2015,2026,0,1,0,8,Emerging
A5025603309,Hydrology and Watershed Management Studies,1970,2014,2015,2026,0,3,0,39,Emerging
A5025603309,Numerical methods in engineering,1970,2014,2015,2026,0,1,0,0,Emerging
A5025603309,Soil and Unsaturated Flow,1970,2014,2015,2026,0,1,0,0,Emerging
A5025605090,Drilling and Well Engineering,1970,2014,2015,2026,1,0,7,0,Declining
A5025605090,NMR spectroscopy and applications,1970,2014,2015,2026,1,0,7,0,Declining
A5025605090,Petroleum Processing and Analysis,1970,2014,2015,2026,1,0,7,0,Declining
A5025628629,Hormonal Regulation and Hypertension,1970,2014,2015,2026,1,0,119,0,Declining
A5025629783,Drilling and Well Engineering,1970,2014,2015,2026,1,0,2,0,Declining
A5025629783,Oil and Gas Production Techniques,1970,2014,2015,2026,1,0,2,0,Declining
A5025629783,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,1,0,2,0,Declining
A5025634937,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,0,Emerging
A5025636051,Advanced materials and composites,1970,2014,2015,2026,0,1,0,32,Emerging
A5025636051,Bauxite Residue and Utilization,1970,2014,2015,2026,0,2,0,17,Emerging
A5025636051,Calcium Carbonate Crystallization and Inhibition,1970,2014,2015,2026,0,1,0,44,Emerging
A5025636051,Concrete and Cement Materials Research,1970,2014,2015,2026,0,3,0,11,Emerging
A5025636051,Concrete Corrosion and Durability,1970,2014,2015,2026,0,1,0,0,Emerging
A5025636051,Corrosion Behavior and Inhibition,1970,2014,2015,2026,0,2,0,4,Emerging
A5025636051,Drilling and Well Engineering,1970,2014,2015,2026,0,52,0,878,Emerging
A5025636051,Endodontics and Root Canal Treatments,1970,2014,2015,2026,0,1,0,98,Emerging
A5025636051,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,7,0,192,Emerging
A5025636051,Environmental remediation with nanomaterials,1970,2014,2015,2026,0,1,0,0,Emerging
A5025636051,Fault Detection and Control Systems,1970,2014,2015,2026,0,1,0,15,Emerging
A5025636051,Geotechnical Engineering and Underground Structures,1970,2014,2015,2026,0,1,0,0,Emerging
A5025636051,"Grouting, Rheology, and Soil Mechanics",1970,2014,2015,2026,0,5,0,22,Emerging
A5025636051,High voltage insulation and dielectric phenomena,1970,2014,2015,2026,0,1,0,0,Emerging
A5025636051,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,48,0,767,Emerging
A5025636051,Hydrocarbon exploration and reservoir analysis,1970,2014,2015,2026,0,5,0,31,Emerging
A5025636051,Hydrogen embrittlement and corrosion behaviors in metals,1970,2014,2015,2026,0,1,0,4,Emerging
A5025636051,Metal Extraction and Bioleaching,1970,2014,2015,2026,0,1,0,49,Emerging
A5025636051,Mine drainage and remediation techniques,1970,2014,2015,2026,0,3,0,46,Emerging
A5025636051,Mineral Processing and Grinding,1970,2014,2015,2026,0,3,0,25,Emerging
A5025636051,Minerals Flotation and Separation Techniques,1970,2014,2015,2026,0,4,0,96,Emerging
A5025636051,NMR spectroscopy and applications,1970,2014,2015,2026,0,3,0,102,Emerging
A5025636051,Oil and Gas Production Techniques,1970,2014,2015,2026,0,4,0,46,Emerging
A5025636051,Petroleum Processing and Analysis,1970,2014,2015,2026,0,1,0,24,Emerging
A5025636051,Radioactive element chemistry and processing,1970,2014,2015,2026,0,1,0,2,Emerging
A5025636051,Reservoir Engineering and Simulation Methods,1970,2014,2015,2026,0,7,0,64,Emerging
A5025636051,Rock Mechanics and Modeling,1970,2014,2015,2026,0,5,0,55,Emerging
A5025636051,Seismic Imaging and Inversion Techniques,1970,2014,2015,2026,0,6,0,114,Emerging
A5025636051,Surfactants and Colloidal Systems,1970,2014,2015,2026,0,1,0,24,Emerging
A5025636051,Tunneling and Rock Mechanics,1970,2014,2015,2026,0,19,0,280,Emerging
A5025636051,Water Systems and Optimization,1970,2014,2015,2026,0,1,0,0,Emerging
A5025689260,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,2,0,76,Emerging
A5025689260,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,38,Emerging
A5025689260,Petroleum Processing and Analysis,1970,2014,2015,2026,0,2,0,76,Emerging
A5025689260,Rheology and Fluid Dynamics Studies,1970,2014,2015,2026,0,1,0,38,Emerging
A5025690072,Drug-Induced Adverse Reactions,1970,2014,2015,2026,0,1,0,0,Emerging
A5025690072,Immunodeficiency and Autoimmune Disorders,1970,2014,2015,2026,0,1,0,0,Emerging
A5025690072,Pharmaceutical studies and practices,1970,2014,2015,2026,0,1,0,0,Emerging
A5025699898,Coastal wetland ecosystem dynamics,1970,2014,2015,2026,0,1,0,16,Emerging
A5025699898,Electrokinetic Soil Remediation Techniques,1970,2014,2015,2026,0,1,0,0,Emerging
A5025699898,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,1,0,16,Emerging
A5025699898,Geophysical and Geoelectrical Methods,1970,2014,2015,2026,0,1,0,0,Emerging
A5025699898,"Graphite, nuclear technology, radiation studies",1970,2014,2015,2026,0,1,0,0,Emerging
A5025699898,Peatlands and Wetlands Ecology,1970,2014,2015,2026,0,1,0,16,Emerging
A5025699898,Radiation Detection and Scintillator Technologies,1970,2014,2015,2026,0,1,0,0,Emerging
A5025699898,Radioactivity and Radon Measurements,1970,2014,2015,2026,0,1,0,0,Emerging
A5025699898,Water Quality Monitoring and Analysis,1970,2014,2015,2026,0,1,0,0,Emerging
A5025702714,Calcium Carbonate Crystallization and Inhibition,1970,2014,2015,2026,0,1,0,3,Emerging
A5025702714,CO2 Sequestration and Geologic Interactions,1970,2014,2015,2026,0,1,0,3,Emerging
A5025702714,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,3,Emerging
A5025712281,Membrane Separation and Gas Transport,1970,2014,2015,2026,0,1,0,14,Emerging
A5025712281,Membrane Separation Technologies,1970,2014,2015,2026,0,1,0,14,Emerging
A5025712281,Surface Modification and Superhydrophobicity,1970,2014,2015,2026,0,1,0,14,Emerging
A5025727966,Geophysical and Geoelectrical Methods,1970,2014,2015,2026,0,1,0,6,Emerging
A5025727966,Geophysical Methods and Applications,1970,2014,2015,2026,0,1,0,6,Emerging
A5025727966,Seismic Waves and Analysis,1970,2014,2015,2026,0,1,0,6,Emerging
A5025734560,Enhanced Oil Recovery Techniques,1970,2014,2015,2026,0,1,0,13,Emerging
A5025734560,Hydraulic Fracturing and Reservoir Analysis,1970,2014,2015,2026,0,1,0,13,Emerging
A5025734560,Surfactants and Colloidal Systems,1970,2014,2015,2026,0,1,0,13,Emerging
A5025749995,Geochemistry and Geologic Mapping,1970,2014,2015,2026,0,1,0,126,Emerging
A5025749995,Mineral Processing and Grinding,1970,2014,2015,2026,0,1,0,126,Emerging
A5025749995,Remote-Sensing Image Classification,1970,2014,2015,2026,0,1,0,126,Emerging
A5025760667,Geothermal Energy Systems and Applications,1970,2014,2015,2026,0,1,0,0,Emerging
A5025760667,Global Energy and Sustainability Research,1970,2014,2015,2026,0,1,0,0,Emerging
A5025760667,Hybrid Renewable Energy Systems,1970,2014,2015,2026,0,1,0,0,Emerging
A5025789067,Advanced Wireless Network Optimization,1970,2014,2015,2026,0,1,0,1,Emerging
A5025789067,Cooperative Communication and Network Coding,1970,2014,2015,2026,0,1,0,1,Emerging
A5025789067,Wireless Communication Networks Research,1970,2014,2015,2026,0,1,0,1,Emerging
A5025789583,Geological Formations and Processes Exploration,1970,2014,2015,2026,0,1,0,0,Emerging
A5025789583,Geology and Environmental Impact Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5025811835,Numerical methods in engineering,1970,2014,2015,2026,0,1,0,3,Emerging
A5025811835,Numerical methods in inverse problems,1970,2014,2015,2026,0,1,0,3,Emerging
A5025816101,Crystal structures of chemical compounds,1970,2014,2015,2026,0,1,0,15,Emerging
A5025816101,Crystallization and Solubility Studies,1970,2014,2015,2026,0,1,0,0,Emerging
A5025816101,Crystallography and molecular interactions,1970,2014,2015,2026,0,1,0,15,Emerging
A5025816101,Molecular spectroscopy and chirality,1970,2014,2015,2026,0,1,0,15,Emerging
A5025816101,X-ray Diffraction in Crystallography,1970,2014,2015,2026,0,1,0,0,Emerging
A5025816670,Coral and Marine Ecosystems Studies,1970,2014,2015,2026,0,1,0,6,Emerging
A5025816670,Geological and Geophysical Studies,1970,2014,2015,2026,0,14,0,52,Emerging
A5025816670,Geological Studies and Exploration,1970,2014,2015,2026,0,1,0,0,Emerging
A5025816670,Geology and Paleoclimatology Research,1970,2014,2015,2026,0,3,0,28,Emerging
A5025816670,Isotope Analysis in Ecology,1970,2014,2015,2026,0,1,0,3,Emerging
A5025816670,Marine and coastal plant biology,1970,2014,2015,2026,0,1,0,6,Emerging
A5025816670,Marine Biology and Ecology Research,1970,2014,2015,2026,0,2,0,4,Emerging
A5025816670,Methane Hydrates and Related Phenomena,1970,2014,2015,2026,0,4,0,26,Emerging
